"Fecha Tiempo, GMT-05:00","Tipo K, °C (SEN S/N: 21654195, LBL: T 3p)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3A)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3iv)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3ev)"
12/30/23 08:00:00,43.90,40.43,34.82,30.72
12/30/23 08:01:00,44.38,40.80,35.23,31.03
12/30/23 08:02:00,44.67,40.20,35.45,30.71
12/30/23 08:03:00,45.02,41.06,35.93,30.67
12/30/23 08:04:00,43.60,31.75,35.13,23.03
12/30/23 08:05:00,37.26,24.37,33.09,22.73
12/30/23 08:06:00,35.64,24.17,20.50,23.41
12/30/23 08:07:00,33.78,24.62,21.88,23.51
12/30/23 08:08:00,34.13,24.53,22.45,23.11
12/30/23 08:09:00,33.65,24.73,32.80,22.72
12/30/23 08:10:00,32.77,24.92,32.72,29.06
12/30/23 08:11:00,32.34,25.05,32.23,29.75
12/30/23 08:12:00,32.83,25.25,32.03,29.79
12/30/23 08:13:00,32.88,25.36,32.07,30.52
12/30/23 08:14:00,33.09,25.52,32.34,31.26
12/30/23 08:15:00,33.38,25.65,32.75,31.73
12/30/23 08:16:00,33.64,25.82,33.20,32.16
12/30/23 08:17:00,33.98,26.04,33.79,32.65
12/30/23 08:18:00,34.29,26.26,34.35,33.08
12/30/23 08:19:00,34.60,26.50,34.97,33.28
12/30/23 08:20:00,34.92,26.75,35.53,33.81
12/30/23 08:21:00,35.21,27.01,36.08,34.08
12/30/23 08:22:00,35.46,27.40,36.60,34.45
12/30/23 08:23:00,35.63,27.68,37.08,34.91
12/30/23 08:24:00,36.07,30.33,37.50,34.61
12/30/23 08:25:00,34.61,30.40,37.91,34.74
12/30/23 08:26:00,36.63,28.27,38.20,34.91
12/30/23 08:27:00,36.86,28.51,38.49,34.99
12/30/23 08:28:00,37.06,28.82,38.80,35.34
12/30/23 08:29:00,37.21,29.05,38.95,35.18
12/30/23 08:30:00,37.38,29.30,39.09,35.11
12/30/23 08:31:00,37.56,29.58,39.25,35.38
12/30/23 08:32:00,37.75,29.77,39.43,35.59
12/30/23 08:33:00,38.01,29.99,39.61,35.67
12/30/23 08:34:00,38.17,30.27,39.83,36.06
12/30/23 08:35:00,38.46,30.49,40.04,36.45
12/30/23 08:36:00,38.67,30.68,40.29,36.87
12/30/23 08:37:00,38.97,30.91,40.56,37.09
12/30/23 08:38:00,39.19,31.20,40.81,37.46
12/30/23 08:39:00,39.43,31.44,41.08,37.66
12/30/23 08:40:00,39.72,31.67,41.40,37.85
12/30/23 08:41:00,39.96,31.92,41.65,37.54
12/30/23 08:42:00,40.31,32.18,41.85,37.74
12/30/23 08:43:00,40.61,32.40,42.10,38.09
12/30/23 08:44:00,40.91,32.67,42.41,38.45
12/30/23 08:45:00,41.20,32.92,42.78,39.02
12/30/23 08:46:00,41.55,33.51,43.05,39.24
12/30/23 08:47:00,41.90,33.41,43.33,39.34
12/30/23 08:48:00,42.27,33.64,43.70,39.66
12/30/23 08:49:00,42.64,33.92,44.01,40.02
12/30/23 08:50:00,42.89,34.15,44.39,40.38
12/30/23 08:51:00,43.21,34.51,44.67,40.28
12/30/23 08:52:00,43.55,34.81,45.00,40.82
12/30/23 08:53:00,43.90,35.00,45.28,40.61
12/30/23 08:54:00,44.15,35.29,45.56,41.04
12/30/23 08:55:00,44.45,35.58,45.84,41.30
12/30/23 08:56:00,42.71,38.90,46.14,41.62
12/30/23 08:57:00,44.37,36.99,46.41,41.82
12/30/23 08:58:00,45.38,36.49,46.72,41.92
12/30/23 08:59:00,45.74,36.75,47.04,42.04
12/30/23 09:00:00,45.81,37.27,47.38,42.40
12/30/23 09:01:00,46.45,37.31,47.63,42.61
12/30/23 09:02:00,46.87,37.56,47.92,42.67
12/30/23 09:03:00,46.89,38.40,48.27,42.93
12/30/23 09:04:00,47.60,38.16,48.58,43.00
12/30/23 09:05:00,47.94,38.47,48.85,43.09
12/30/23 09:06:00,48.27,38.76,49.12,42.95
12/30/23 09:07:00,48.67,39.07,49.34,43.28
12/30/23 09:08:00,49.03,39.30,49.65,43.30
12/30/23 09:09:00,49.33,39.67,49.89,43.95
12/30/23 09:10:00,49.77,39.98,50.09,43.76
12/30/23 09:11:00,50.08,40.24,50.43,44.00
12/30/23 09:12:00,50.44,40.64,50.64,44.03
12/30/23 09:13:00,50.76,40.90,50.91,44.85
12/30/23 09:14:00,51.10,41.21,51.20,45.09
12/30/23 09:15:00,51.44,41.58,51.45,44.86
12/30/23 09:16:00,51.71,41.82,51.71,45.48
12/30/23 09:17:00,51.99,42.15,51.94,45.96
12/30/23 09:18:00,52.35,42.50,52.23,46.16
12/30/23 09:19:00,52.64,42.75,52.53,46.48
12/30/23 09:20:00,53.00,43.09,52.82,46.64
12/30/23 09:21:00,53.38,43.40,53.15,46.87
12/30/23 09:22:00,53.74,43.73,53.45,46.98
12/30/23 09:23:00,54.09,44.18,53.73,47.24
12/30/23 09:24:00,54.50,44.42,54.02,47.60
12/30/23 09:25:00,54.90,44.73,54.30,47.69
12/30/23 09:26:00,55.29,45.04,54.60,48.08
12/30/23 09:27:00,55.64,45.39,54.98,48.54
12/30/23 09:28:00,56.04,45.70,55.32,48.86
12/30/23 09:29:00,56.41,46.04,55.70,48.68
12/30/23 09:30:00,56.83,46.40,56.06,49.21
12/30/23 09:31:00,57.24,46.76,56.36,49.75
12/30/23 09:32:00,57.59,47.10,56.71,50.00
12/30/23 09:33:00,57.92,47.43,57.06,50.45
12/30/23 09:34:00,58.32,47.73,57.40,50.00
12/30/23 09:35:00,58.70,48.10,57.76,50.25
12/30/23 09:36:00,59.06,48.48,57.96,50.62
12/30/23 09:37:00,59.44,48.85,58.20,50.80
12/30/23 09:38:00,59.81,49.18,58.50,50.57
12/30/23 09:39:00,60.12,49.49,58.68,50.74
12/30/23 09:40:00,60.44,49.76,58.79,50.82
12/30/23 09:41:00,60.71,50.16,58.99,50.92
12/30/23 09:42:00,61.07,50.44,59.08,51.00
12/30/23 09:43:00,61.38,50.82,59.26,50.79
12/30/23 09:44:00,61.68,51.16,59.32,51.15
12/30/23 09:45:00,61.97,51.47,59.53,51.40
12/30/23 09:46:00,62.20,51.82,59.65,51.74
12/30/23 09:47:00,62.49,52.16,59.88,51.91
12/30/23 09:48:00,62.87,52.51,60.06,51.60
12/30/23 09:49:00,63.18,52.80,60.12,51.90
12/30/23 09:50:00,63.51,53.14,60.43,52.01
12/30/23 09:51:00,63.92,53.48,60.65,52.38
12/30/23 09:52:00,64.23,53.80,60.89,52.82
12/30/23 09:53:00,64.60,54.13,61.10,52.69
12/30/23 09:54:00,65.00,54.51,61.32,52.41
12/30/23 09:55:00,65.32,54.78,61.54,53.11
12/30/23 09:56:00,65.70,55.25,61.76,52.44
12/30/23 09:57:00,66.05,55.53,61.98,52.91
12/30/23 09:58:00,66.47,55.85,62.20,53.17
12/30/23 09:59:00,66.79,56.11,62.35,53.09
12/30/23 10:00:00,67.19,56.48,62.57,53.27
12/30/23 10:01:00,67.54,56.87,62.84,53.79
12/30/23 10:02:00,67.91,57.17,63.11,53.82
12/30/23 10:03:00,68.24,57.54,63.36,53.77
12/30/23 10:04:00,68.65,57.88,63.48,53.47
12/30/23 10:05:00,68.97,58.21,63.66,53.67
12/30/23 10:06:00,69.35,58.52,63.78,53.76
12/30/23 10:07:00,69.65,58.89,63.87,52.99
12/30/23 10:08:00,69.95,59.24,63.94,53.64
12/30/23 10:09:00,70.21,59.57,64.01,53.88
12/30/23 10:10:00,70.48,59.90,64.16,53.75
12/30/23 10:11:00,70.79,60.24,64.26,54.46
12/30/23 10:12:00,71.07,60.52,64.39,54.34
12/30/23 10:13:00,71.35,60.91,64.61,54.72
12/30/23 10:14:00,71.66,61.17,64.86,55.29
12/30/23 10:15:00,71.90,61.49,65.12,55.11
12/30/23 10:16:00,72.19,61.98,65.23,55.31
12/30/23 10:17:00,72.48,62.14,65.41,56.10
12/30/23 10:18:00,72.82,62.44,65.68,55.61
12/30/23 10:19:00,73.14,62.86,65.81,55.84
12/30/23 10:20:00,73.37,63.16,66.08,55.85
12/30/23 10:21:00,73.72,63.43,66.25,56.31
12/30/23 10:22:00,74.03,63.77,66.46,56.93
12/30/23 10:23:00,74.35,64.07,66.75,56.29
12/30/23 10:24:00,74.72,64.44,66.90,57.01
12/30/23 10:25:00,75.08,64.71,67.31,57.40
12/30/23 10:26:00,75.42,65.10,67.58,57.08
12/30/23 10:27:00,75.79,65.33,67.73,56.58
12/30/23 10:28:00,76.13,65.66,67.86,56.77
12/30/23 10:29:00,76.42,65.97,67.96,56.73
12/30/23 10:30:00,76.71,66.36,68.03,56.65
12/30/23 10:31:00,77.04,66.64,68.22,56.70
12/30/23 10:32:00,77.32,66.94,68.34,56.67
12/30/23 10:33:00,77.64,67.20,68.38,56.40
12/30/23 10:34:00,77.88,67.62,68.50,56.90
12/30/23 10:35:00,78.23,67.88,68.65,56.73
12/30/23 10:36:00,78.44,68.21,68.75,57.29
12/30/23 10:37:00,78.76,68.47,68.88,57.56
12/30/23 10:38:00,79.05,68.77,69.09,58.27
12/30/23 10:39:00,79.31,69.13,69.28,58.19
12/30/23 10:40:00,79.64,69.51,69.49,57.97
12/30/23 10:41:00,79.88,69.71,69.67,58.27
12/30/23 10:42:00,80.13,69.98,69.78,58.65
12/30/23 10:43:00,80.41,70.29,70.02,58.07
12/30/23 10:44:00,80.63,70.60,70.06,57.32
12/30/23 10:45:00,80.90,70.88,70.08,57.69
12/30/23 10:46:00,81.19,71.19,70.12,58.01
12/30/23 10:47:00,81.11,72.26,70.20,58.27
12/30/23 10:48:00,81.40,72.78,70.36,59.09
12/30/23 10:49:00,81.80,72.60,70.52,59.23
12/30/23 10:50:00,82.21,72.39,70.74,59.33
12/30/23 10:51:00,82.49,72.66,70.96,60.13
12/30/23 10:52:00,82.73,72.94,71.23,60.31
12/30/23 10:53:00,82.87,73.64,71.53,60.61
12/30/23 10:54:00,82.57,74.73,71.90,60.61
12/30/23 10:55:00,83.62,73.77,72.19,60.66
12/30/23 10:56:00,83.91,74.04,72.35,60.43
12/30/23 10:57:00,83.90,79.18,72.51,59.36
12/30/23 10:58:00,84.46,74.68,72.47,59.56
12/30/23 10:59:00,84.60,74.99,72.56,60.01
12/30/23 11:00:00,84.93,75.24,72.56,59.47
12/30/23 11:01:00,85.22,75.44,72.67,59.37
12/30/23 11:02:00,85.46,75.84,72.83,59.80
12/30/23 11:03:00,84.93,77.49,72.90,60.38
12/30/23 11:04:00,85.57,76.57,72.95,59.10
12/30/23 11:05:00,86.15,76.52,72.86,59.63
12/30/23 11:06:00,86.39,76.87,72.96,59.84
12/30/23 11:07:00,86.63,77.02,73.09,60.50
12/30/23 11:08:00,86.86,77.39,73.26,60.77
12/30/23 11:09:00,87.09,77.56,73.38,60.59
12/30/23 11:10:00,87.33,77.79,73.52,60.19
12/30/23 11:11:00,87.57,78.08,73.62,60.08
12/30/23 11:12:00,87.75,78.28,73.67,60.51
12/30/23 11:13:00,87.98,78.57,73.74,59.36
12/30/23 11:14:00,88.17,78.86,73.84,59.37
12/30/23 11:15:00,88.36,79.20,73.80,59.52
12/30/23 11:16:00,88.55,79.34,73.72,59.24
12/30/23 11:17:00,88.75,79.64,73.79,59.41
12/30/23 11:18:00,88.98,79.82,73.99,60.90
12/30/23 11:19:00,89.20,80.06,74.04,60.25
12/30/23 11:20:00,89.35,80.35,74.18,59.91
12/30/23 11:21:00,89.49,80.47,74.03,59.92
12/30/23 11:22:00,89.71,80.73,74.05,59.81
12/30/23 11:23:00,89.84,81.05,74.27,60.51
12/30/23 11:24:00,90.03,81.16,74.26,60.49
12/30/23 11:25:00,90.14,81.39,74.37,61.42
12/30/23 11:26:00,90.27,81.58,74.45,61.67
12/30/23 11:27:00,90.42,81.85,74.48,60.74
12/30/23 11:28:00,90.52,81.98,74.53,60.97
12/30/23 11:29:00,90.62,82.21,74.68,61.18
12/30/23 11:30:00,88.80,85.72,74.81,61.68
12/30/23 11:31:00,90.93,82.58,74.80,60.81
12/30/23 11:32:00,91.11,82.76,74.95,61.72
12/30/23 11:33:00,91.26,82.95,75.14,62.07
12/30/23 11:34:00,91.40,83.08,75.11,62.04
12/30/23 11:35:00,91.53,83.24,75.22,62.31
12/30/23 11:36:00,91.48,83.61,75.29,62.17
12/30/23 11:37:00,91.73,83.65,75.13,61.65
12/30/23 11:38:00,91.82,83.78,75.20,61.57
12/30/23 11:39:00,91.70,84.70,75.11,60.57
12/30/23 11:40:00,92.01,84.10,74.97,60.09
12/30/23 11:41:00,92.11,84.31,74.81,60.62
12/30/23 11:42:00,92.23,84.40,74.73,60.61
12/30/23 11:43:00,92.38,84.51,74.74,60.89
12/30/23 11:44:00,92.52,84.67,74.65,61.08
12/30/23 11:45:00,92.46,85.36,74.76,61.65
12/30/23 11:46:00,92.91,85.03,75.03,61.34
12/30/23 11:47:00,93.00,85.14,75.00,60.96
12/30/23 11:48:00,93.16,85.26,74.79,60.30
12/30/23 11:49:00,92.95,85.92,74.81,60.03
12/30/23 11:50:00,93.21,85.55,74.49,59.84
12/30/23 11:51:00,93.31,85.70,74.35,59.90
12/30/23 11:52:00,93.38,85.83,74.20,60.21
12/30/23 11:53:00,93.45,85.96,74.34,60.32
12/30/23 11:54:00,93.56,86.03,74.32,60.67
12/30/23 11:55:00,93.76,86.22,74.41,60.40
12/30/23 11:56:00,93.82,86.27,74.27,59.93
12/30/23 11:57:00,92.84,87.68,74.26,59.44
12/30/23 11:58:00,93.85,86.43,74.19,59.79
12/30/23 11:59:00,93.81,86.54,73.95,58.76
12/30/23 12:00:00,93.79,86.64,73.72,59.11
12/30/23 12:01:00,93.84,86.73,73.57,59.97
12/30/23 12:02:00,93.90,86.79,73.62,60.14
12/30/23 12:03:00,94.01,86.87,73.87,60.50
12/30/23 12:04:00,94.17,86.97,73.91,61.07
12/30/23 12:05:00,94.21,87.05,73.98,61.17
12/30/23 12:06:00,94.39,87.18,74.29,61.34
12/30/23 12:07:00,94.57,87.27,74.52,61.44
12/30/23 12:08:00,94.64,87.33,74.56,61.41
12/30/23 12:09:00,94.06,88.63,74.89,61.19
12/30/23 12:10:00,94.87,87.54,75.01,61.75
12/30/23 12:11:00,95.03,87.62,75.20,62.20
12/30/23 12:12:00,95.17,87.75,75.26,61.73
12/30/23 12:13:00,95.25,87.79,75.41,61.10
12/30/23 12:14:00,95.38,87.87,75.45,61.91
12/30/23 12:15:00,95.41,87.93,75.36,60.65
12/30/23 12:16:00,86.24,96.41,75.23,60.05
12/30/23 12:17:00,95.01,89.38,75.04,60.04
12/30/23 12:18:00,95.27,88.20,74.93,60.84
12/30/23 12:19:00,95.26,88.20,74.70,59.72
12/30/23 12:20:00,95.19,88.25,74.50,60.43
12/30/23 12:21:00,95.19,88.34,74.32,59.60
12/30/23 12:22:00,95.16,88.34,74.44,59.85
12/30/23 12:23:00,95.18,88.36,74.39,60.12
12/30/23 12:24:00,95.25,88.43,74.39,59.81
12/30/23 12:25:00,93.37,91.72,74.35,59.95
12/30/23 12:26:00,95.15,88.67,74.25,59.21
12/30/23 12:27:00,95.37,88.54,74.22,59.14
12/30/23 12:28:00,94.32,89.95,73.85,58.84
12/30/23 12:29:00,94.83,89.08,73.66,59.01
12/30/23 12:30:00,93.64,89.97,73.49,59.57
12/30/23 12:31:00,93.35,91.85,73.33,58.69
12/30/23 12:32:00,94.93,88.58,73.05,57.98
12/30/23 12:33:00,94.86,88.65,72.89,57.92
12/30/23 12:34:00,94.89,88.65,72.70,57.44
12/30/23 12:35:00,94.89,88.63,72.55,57.01
12/30/23 12:36:00,94.84,88.63,72.39,57.77
12/30/23 12:37:00,94.84,88.60,72.20,57.25
12/30/23 12:38:00,94.82,88.58,72.21,58.04
12/30/23 12:39:00,94.80,88.61,72.27,58.08
12/30/23 12:40:00,94.89,88.61,72.26,58.48
12/30/23 12:41:00,94.96,88.62,72.48,58.76
12/30/23 12:42:00,94.92,88.60,72.59,58.26
12/30/23 12:43:00,94.94,88.62,72.60,57.92
12/30/23 12:44:00,94.94,88.64,72.79,59.27
12/30/23 12:45:00,94.92,88.60,72.75,59.43
12/30/23 12:46:00,91.87,92.15,72.78,58.96
12/30/23 12:47:00,93.73,89.84,72.75,59.23
12/30/23 12:48:00,91.53,91.60,72.87,59.05
12/30/23 12:49:00,94.66,88.84,72.86,58.90
12/30/23 12:50:00,94.73,88.69,72.81,59.00
12/30/23 12:51:00,94.70,88.68,72.64,58.32
12/30/23 12:52:00,94.66,88.57,72.54,57.84
12/30/23 12:53:00,94.60,88.58,72.36,57.86
12/30/23 12:54:00,94.44,88.62,72.24,58.09
12/30/23 12:55:00,93.39,90.98,72.20,58.27
12/30/23 12:56:00,94.15,88.60,72.01,57.99
12/30/23 12:57:00,94.05,88.54,71.76,57.68
12/30/23 12:58:00,90.97,90.95,71.40,55.76
12/30/23 12:59:00,93.75,88.39,71.07,55.70
12/30/23 13:00:00,93.63,88.39,70.79,56.23
12/30/23 13:01:00,93.57,88.39,70.62,56.82
12/30/23 13:02:00,93.49,88.33,70.31,57.14
12/30/23 13:03:00,93.45,88.32,70.48,57.77
12/30/23 13:04:00,93.36,88.22,70.39,57.69
12/30/23 13:05:00,93.28,90.55,70.33,56.05
12/30/23 13:06:00,93.16,88.08,70.02,55.46
12/30/23 13:07:00,92.95,88.08,69.61,56.03
12/30/23 13:08:00,92.82,88.05,69.32,55.78
12/30/23 13:09:00,92.67,88.03,69.02,55.13
12/30/23 13:10:00,92.54,87.99,68.90,55.58
12/30/23 13:11:00,92.45,87.89,68.75,55.26
12/30/23 13:12:00,92.33,87.79,68.64,56.01
12/30/23 13:13:00,92.19,87.74,68.54,55.65
12/30/23 13:14:00,92.15,87.76,68.33,55.15
12/30/23 13:15:00,91.98,87.59,68.22,55.05
12/30/23 13:16:00,91.82,87.55,67.91,53.63
12/30/23 13:17:00,91.67,87.51,67.51,53.77
12/30/23 13:18:00,89.47,89.72,67.23,53.64
12/30/23 13:19:00,91.17,87.42,66.75,53.30
12/30/23 13:20:00,90.95,87.29,66.42,53.48
12/30/23 13:21:00,90.77,87.19,66.19,52.99
12/30/23 13:22:00,90.59,87.10,65.83,52.79
12/30/23 13:23:00,90.47,86.97,65.73,53.79
12/30/23 13:24:00,89.63,88.35,65.56,53.88
12/30/23 13:25:00,88.97,87.99,65.62,54.31
12/30/23 13:26:00,86.43,90.20,65.53,54.33
12/30/23 13:27:00,90.06,86.67,65.46,54.41
12/30/23 13:28:00,89.91,86.57,65.34,54.18
12/30/23 13:29:00,89.85,86.49,65.39,54.15
12/30/23 13:30:00,89.76,86.38,65.37,54.03
12/30/23 13:31:00,89.75,86.34,65.08,52.39
12/30/23 13:32:00,89.58,86.28,64.75,52.12
12/30/23 13:33:00,89.42,86.16,64.39,52.70
12/30/23 13:34:00,89.27,86.05,64.02,52.17
12/30/23 13:35:00,89.13,85.98,63.75,51.75
12/30/23 13:36:00,88.87,85.91,63.40,51.08
12/30/23 13:37:00,88.55,85.83,63.02,50.09
12/30/23 13:38:00,88.29,85.70,62.70,49.55
12/30/23 13:39:00,88.00,85.49,62.26,49.21
12/30/23 13:40:00,87.70,85.41,61.84,49.21
12/30/23 13:41:00,87.48,85.27,61.65,49.26
12/30/23 13:42:00,87.30,85.13,61.45,49.43
12/30/23 13:43:00,87.08,85.05,61.28,49.82
12/30/23 13:44:00,86.89,84.91,61.05,49.29
12/30/23 13:45:00,86.61,84.80,60.90,49.13
12/30/23 13:46:00,86.33,84.65,60.76,48.72
12/30/23 13:47:00,86.04,84.52,60.52,48.32
12/30/23 13:48:00,85.73,84.33,60.36,48.15
12/30/23 13:49:00,85.38,84.36,60.06,47.80
12/30/23 13:50:00,85.26,84.06,59.97,48.24
12/30/23 13:51:00,85.08,83.89,59.77,48.02
12/30/23 13:52:00,84.92,83.70,59.63,47.36
12/30/23 13:53:00,84.80,83.61,59.37,47.12
12/30/23 13:54:00,84.73,83.43,59.19,47.16
12/30/23 13:55:00,84.68,83.29,58.97,46.41
12/30/23 13:56:00,84.68,83.17,58.78,46.43
12/30/23 13:57:00,84.60,82.94,58.56,46.29
12/30/23 13:58:00,84.60,82.84,58.28,45.76
12/30/23 13:59:00,84.49,82.66,58.17,46.06
12/30/23 14:00:00,84.47,82.53,58.07,45.69
12/30/23 14:01:00,84.47,82.45,57.89,45.47
12/30/23 14:02:00,84.45,82.27,57.66,45.81
12/30/23 14:03:00,84.43,82.16,57.47,45.62
12/30/23 14:04:00,84.37,82.01,57.47,45.31
12/30/23 14:05:00,84.28,81.85,57.43,45.89
12/30/23 14:06:00,84.25,81.77,57.24,45.16
12/30/23 14:07:00,84.17,81.71,57.10,45.24
12/30/23 14:08:00,84.10,81.51,57.16,45.52
12/30/23 14:09:00,84.05,81.48,57.10,45.74
12/30/23 14:10:00,83.92,81.31,57.02,46.06
12/30/23 14:11:00,83.82,81.15,56.90,45.00
12/30/23 14:12:00,83.73,81.07,56.83,45.12
12/30/23 14:13:00,83.57,80.91,56.61,45.03
12/30/23 14:14:00,83.46,80.79,56.56,44.80
12/30/23 14:15:00,83.33,80.67,56.51,45.34
12/30/23 14:16:00,83.21,80.55,56.44,45.54
12/30/23 14:17:00,83.22,80.40,56.37,44.96
12/30/23 14:18:00,83.15,80.27,56.32,45.27
12/30/23 14:19:00,83.10,80.16,56.19,44.75
12/30/23 14:20:00,82.94,80.02,56.02,44.26
12/30/23 14:21:00,82.89,79.91,55.89,44.50
12/30/23 14:22:00,82.74,79.86,55.80,44.76
12/30/23 14:23:00,82.62,79.71,55.65,44.79
12/30/23 14:24:00,82.46,79.59,55.72,44.64
12/30/23 14:25:00,82.37,79.49,55.61,45.08
12/30/23 14:26:00,82.27,79.33,55.50,45.14
12/30/23 14:27:00,82.07,79.24,55.60,45.22
12/30/23 14:28:00,81.89,79.14,55.54,45.43
12/30/23 14:29:00,81.67,79.09,55.54,45.59
12/30/23 14:30:00,81.51,78.98,55.62,45.17
12/30/23 14:31:00,81.34,78.82,55.59,45.26
12/30/23 14:32:00,81.22,78.70,55.54,45.46
12/30/23 14:33:00,81.08,78.60,55.51,44.81
12/30/23 14:34:00,80.93,78.46,55.46,44.90
12/30/23 14:35:00,80.77,78.33,55.42,44.60
12/30/23 14:36:00,80.57,78.19,55.30,44.22
12/30/23 14:37:00,80.28,78.09,55.16,44.36
12/30/23 14:38:00,80.14,77.93,55.03,44.06
12/30/23 14:39:00,79.92,77.82,55.01,43.25
12/30/23 14:40:00,79.75,77.71,54.84,44.14
12/30/23 14:41:00,79.59,77.59,54.70,43.64
12/30/23 14:42:00,79.42,77.43,54.59,43.98
12/30/23 14:43:00,79.30,77.33,54.47,44.09
12/30/23 14:44:00,79.18,77.23,54.37,44.18
12/30/23 14:45:00,79.12,77.12,54.33,44.04
12/30/23 14:46:00,76.20,79.78,54.33,43.25
12/30/23 14:47:00,75.82,79.71,54.22,42.60
12/30/23 14:48:00,75.71,79.75,54.03,42.62
12/30/23 14:49:00,75.17,79.66,53.86,42.75
12/30/23 14:50:00,75.53,79.41,53.73,43.27
12/30/23 14:51:00,75.48,79.32,53.66,42.65
12/30/23 14:52:00,75.38,79.03,53.55,43.37
12/30/23 14:53:00,75.26,78.95,53.53,43.16
12/30/23 14:54:00,74.81,78.96,53.56,42.94
12/30/23 14:55:00,74.71,78.62,53.45,42.30
12/30/23 14:56:00,74.70,78.50,53.29,42.50
12/30/23 14:57:00,74.41,78.42,53.14,42.57
12/30/23 14:58:00,74.29,78.53,53.14,42.66
12/30/23 14:59:00,74.16,78.37,53.10,42.82
12/30/23 15:00:00,74.01,78.16,53.06,43.03
12/30/23 15:01:00,73.84,78.15,53.10,42.66
12/30/23 15:02:00,73.76,77.98,52.96,42.73
12/30/23 15:03:00,73.58,77.82,52.94,42.74
12/30/23 15:04:00,73.33,77.85,52.91,42.57
12/30/23 15:05:00,75.99,75.03,52.91,42.72
12/30/23 15:06:00,76.18,74.64,52.80,43.27
12/30/23 15:07:00,76.05,74.56,52.72,43.36
12/30/23 15:08:00,75.98,74.47,52.77,43.56
12/30/23 15:09:00,75.87,74.38,52.74,43.67
12/30/23 15:10:00,75.69,74.29,52.75,43.64
12/30/23 15:11:00,75.58,74.16,52.73,43.73
12/30/23 15:12:00,75.47,74.08,52.75,43.56
12/30/23 15:13:00,75.32,73.97,52.80,43.50
12/30/23 15:14:00,75.23,73.89,52.82,43.11
12/30/23 15:15:00,75.10,73.80,52.85,43.13
12/30/23 15:16:00,74.99,73.67,52.83,43.26
12/30/23 15:17:00,74.81,73.62,52.74,43.48
12/30/23 15:18:00,74.70,73.50,52.68,43.33
12/30/23 15:19:00,74.59,73.41,52.65,43.53
12/30/23 15:20:00,74.43,73.31,52.61,43.54
12/30/23 15:21:00,74.31,73.20,52.53,43.68
12/30/23 15:22:00,74.12,73.12,52.45,43.47
12/30/23 15:23:00,73.94,73.03,52.40,43.13
12/30/23 15:24:00,73.73,72.91,52.28,43.39
12/30/23 15:25:00,73.47,72.78,52.29,43.25
12/30/23 15:26:00,73.01,73.29,52.19,43.38
12/30/23 15:27:00,72.90,73.15,52.11,43.50
12/30/23 15:28:00,72.59,73.15,52.18,43.51
12/30/23 15:29:00,72.66,72.44,52.12,42.98
12/30/23 15:30:00,72.43,72.35,52.06,42.52
12/30/23 15:31:00,72.26,72.17,51.89,42.22
12/30/23 15:32:00,72.02,72.10,51.70,42.07
12/30/23 15:33:00,71.79,71.91,51.55,41.86
12/30/23 15:34:00,71.55,71.80,51.32,41.49
12/30/23 15:35:00,71.35,71.63,51.17,41.75
12/30/23 15:36:00,71.15,71.53,51.03,41.51
12/30/23 15:37:00,70.81,71.41,50.91,41.18
12/30/23 15:38:00,70.65,71.22,50.74,41.28
12/30/23 15:39:00,70.41,71.12,50.64,40.73
12/30/23 15:40:00,70.14,70.99,50.42,40.92
12/30/23 15:41:00,69.90,70.85,50.25,40.56
12/30/23 15:42:00,69.68,70.71,50.12,40.45
12/30/23 15:43:00,69.43,70.52,49.98,40.34
12/30/23 15:44:00,69.18,70.36,49.85,40.54
12/30/23 15:45:00,69.01,70.30,49.68,40.22
12/30/23 15:46:00,68.81,70.09,49.59,40.64
12/30/23 15:47:00,68.59,69.94,49.56,40.48
12/30/23 15:48:00,68.44,69.81,49.45,40.67
12/30/23 15:49:00,68.21,69.65,49.35,40.74
12/30/23 15:50:00,68.04,69.45,49.38,40.08
12/30/23 15:51:00,67.83,69.34,49.21,40.24
12/30/23 15:52:00,67.68,69.20,49.15,40.17
12/30/23 15:53:00,67.48,69.02,49.08,39.90
12/30/23 15:54:00,67.37,68.88,48.89,39.76
12/30/23 15:55:00,67.19,68.75,48.85,39.82
12/30/23 15:56:00,67.02,68.53,48.73,40.06
12/30/23 15:57:00,66.90,68.48,48.66,39.79
12/30/23 15:58:00,66.69,68.30,48.66,39.83
12/30/23 15:59:00,66.52,68.19,48.58,40.09
12/30/23 16:00:00,66.36,68.01,48.53,40.18
12/30/23 16:01:00,66.24,67.86,48.47,40.16
12/30/23 16:02:00,66.06,67.72,48.40,39.73
12/30/23 16:03:00,65.98,67.60,48.27,39.70
12/30/23 16:04:00,65.79,67.45,48.17,39.00
12/30/23 16:05:00,65.62,67.25,47.95,38.71
12/30/23 16:06:00,65.46,67.09,47.87,38.63
12/30/23 16:07:00,65.32,66.94,47.69,38.62
12/30/23 16:08:00,65.15,66.74,47.53,38.73
12/30/23 16:09:00,65.03,66.62,47.39,38.56
12/30/23 16:10:00,64.87,66.43,47.17,38.27
12/30/23 16:11:00,64.70,66.26,47.06,38.35
12/30/23 16:12:00,64.52,66.21,46.99,38.04
12/30/23 16:13:00,64.34,66.03,46.81,38.25
